New_ID,iMab100nM_6.5_5,imseeker
V2_IMOTIF_8409,4.69,0.0
V2_IMOTIF_841,0.19,0.0
V2_IMOTIF_8410,13.28,0.41
V2_IMOTIF_8411,12.42,0.383
V2_IMOTIF_8412,-0.37,0.0
V2_IMOTIF_8413,28.06,0.429
V2_IMOTIF_8414,6.46,0.0
V2_IMOTIF_8415,26.38,0.448
V2_IMOTIF_8416,4.67,0.426
V2_IMOTIF_8417,20.74,0.341
V2_IMOTIF_8418,17.24,0.398
V2_IMOTIF_8419,19.45,0.289
V2_IMOTIF_842,21.14,0.277
V2_IMOTIF_8420,5.31,0.0
V2_IMOTIF_8421,24.63,0.397
V2_IMOTIF_8422,17.44,0.0
V2_IMOTIF_8423,14.09,0.38
V2_IMOTIF_8424,28.92,0.0
V2_IMOTIF_8425,0.92,0.471
V2_IMOTIF_8426,25.79,0.0
V2_IMOTIF_8427,6.78,0.381
V2_IMOTIF_8428,1.7,0.387
V2_IMOTIF_8429,14.84,0.398
V2_IMOTIF_843,14.46,0.0
V2_IMOTIF_8430,28.77,0.401
V2_IMOTIF_8431,14.64,0.463
V2_IMOTIF_8432,23.78,0.433
V2_IMOTIF_8433,32.24,0.458
V2_IMOTIF_8434,15.05,0.365
V2_IMOTIF_8435,25.36,0.465
V2_IMOTIF_8436,6.45,0.0
V2_IMOTIF_8437,0.53,0.0
V2_IMOTIF_8438,15.43,0.407
V2_IMOTIF_8439,22.32,0.0
V2_IMOTIF_844,11.07,0.21
V2_IMOTIF_8440,30.6,0.442
V2_IMOTIF_8441,37.82,0.381
V2_IMOTIF_8442,24.18,0.0
V2_IMOTIF_8443,31.64,0.401
V2_IMOTIF_8444,25.13,0.314
V2_IMOTIF_8445,33.07,0.398
V2_IMOTIF_8446,16.9,0.402
V2_IMOTIF_8447,27.54,0.407
V2_IMOTIF_8448,21.17,0.0
V2_IMOTIF_8449,24.22,0.406
V2_IMOTIF_845,-0.42,0.0
V2_IMOTIF_8450,39.39,0.408
V2_IMOTIF_8451,33.17,0.416
V2_IMOTIF_8452,25.99,0.389
V2_IMOTIF_8453,9.06,0.0
V2_IMOTIF_8454,6.67,0.0
V2_IMOTIF_8455,16.91,0.364
V2_IMOTIF_8456,14.75,0.361
V2_IMOTIF_8457,22.3,0.0
V2_IMOTIF_8458,27.41,0.458
V2_IMOTIF_8459,33.47,0.373
V2_IMOTIF_846,12.02,0.305
V2_IMOTIF_8460,28.41,0.454
V2_IMOTIF_8461,25.36,0.373
V2_IMOTIF_8462,25.04,0.422
V2_IMOTIF_8463,35.62,0.369
V2_IMOTIF_8464,30.12,0.364
V2_IMOTIF_8465,31.67,0.408
V2_IMOTIF_8466,32.9,0.366
V2_IMOTIF_8467,42.71,0.356
V2_IMOTIF_8468,23.98,0.351
V2_IMOTIF_8469,34.3,0.381
V2_IMOTIF_847,-0.41,0.0
V2_IMOTIF_8470,24.3,0.43
V2_IMOTIF_8471,32.73,0.396
V2_IMOTIF_8472,17.98,0.429
V2_IMOTIF_8473,15.95,0.0
V2_IMOTIF_8474,28.2,0.381
V2_IMOTIF_8475,27.9,0.0
V2_IMOTIF_8476,21.98,0.0
V2_IMOTIF_8477,22.86,0.453
V2_IMOTIF_8478,40.25,0.462
V2_IMOTIF_8479,29.04,0.403
V2_IMOTIF_848,15.68,0.0
V2_IMOTIF_8480,-0.4,0.503
V2_IMOTIF_8481,24.63,0.427
V2_IMOTIF_8482,25.78,0.0
V2_IMOTIF_8483,22.51,0.43
V2_IMOTIF_8484,12.09,0.0
V2_IMOTIF_8485,26.61,0.384
V2_IMOTIF_8486,17.53,0.0
V2_IMOTIF_8487,40.38,0.43
V2_IMOTIF_8488,28.15,0.406
V2_IMOTIF_8489,31.78,0.425
V2_IMOTIF_849,7.99,0.392
V2_IMOTIF_8490,34.87,0.427
V2_IMOTIF_8491,29.31,0.343
V2_IMOTIF_8492,14.09,0.0
V2_IMOTIF_8493,15.04,0.403
V2_IMOTIF_8494,27.53,0.0
V2_IMOTIF_8495,-0.45,0.0
V2_IMOTIF_8496,1.59,0.0
V2_IMOTIF_8497,-0.17,0.44
V2_IMOTIF_8498,40.36,0.428
V2_IMOTIF_8499,6.88,0.0
V2_IMOTIF_85,-0.43,0.0
V2_IMOTIF_850,19.91,0.199
V2_IMOTIF_8500,33.47,0.43
V2_IMOTIF_8501,29.33,0.381
V2_IMOTIF_8502,36.21,0.442
V2_IMOTIF_8503,29.13,0.43
V2_IMOTIF_8504,37.41,0.425
V2_IMOTIF_8505,22.07,0.414
V2_IMOTIF_8506,26.98,0.412
V2_IMOTIF_8507,20.61,0.343
V2_IMOTIF_8508,29.75,0.429
V2_IMOTIF_8509,29.84,0.0
V2_IMOTIF_851,25.68,0.201
V2_IMOTIF_8510,36.12,0.0
V2_IMOTIF_8511,25.41,0.429
V2_IMOTIF_8512,27.61,0.411
V2_IMOTIF_8513,0.72,0.0
V2_IMOTIF_8514,35.07,0.391
V2_IMOTIF_8515,22.18,0.345
V2_IMOTIF_8516,17.73,0.35
V2_IMOTIF_8517,17.37,0.474
V2_IMOTIF_8518,15.67,0.503
V2_IMOTIF_8519,41.73,0.432
V2_IMOTIF_852,28.28,0.201
V2_IMOTIF_8520,1.2,0.0
V2_IMOTIF_8521,15.47,0.362
V2_IMOTIF_8522,0.98,0.413
V2_IMOTIF_8523,23.52,0.0
V2_IMOTIF_8524,0.36,0.402
V2_IMOTIF_8525,20.73,0.371
V2_IMOTIF_8526,28.37,0.391
V2_IMOTIF_8527,20.51,0.474
V2_IMOTIF_8528,24.28,0.367
V2_IMOTIF_8529,23.04,0.481
V2_IMOTIF_853,4.44,0.328
V2_IMOTIF_8530,16.2,0.4
V2_IMOTIF_8531,36.7,0.483
V2_IMOTIF_8532,30.13,0.472
V2_IMOTIF_8533,31.36,0.349
V2_IMOTIF_8534,28.53,0.419
V2_IMOTIF_8535,31.5,0.437
V2_IMOTIF_8536,23.77,0.411
V2_IMOTIF_8537,27.21,0.0
V2_IMOTIF_8538,29.62,0.357
V2_IMOTIF_8539,24.43,0.423
V2_IMOTIF_854,-0.48,0.0
V2_IMOTIF_8540,36.49,0.433
V2_IMOTIF_8541,2.57,0.0
V2_IMOTIF_8542,35.1,0.479
V2_IMOTIF_8543,34.03,0.291
V2_IMOTIF_8544,40.15,0.413
V2_IMOTIF_8545,34.25,0.414
V2_IMOTIF_8546,10.88,0.478
V2_IMOTIF_8547,2.34,0.431
V2_IMOTIF_8548,0.52,0.0
V2_IMOTIF_8549,22.99,0.43
V2_IMOTIF_855,0.02,0.277
V2_IMOTIF_8550,12.27,0.386
V2_IMOTIF_8551,-0.44,0.0
V2_IMOTIF_8552,28.62,0.284
V2_IMOTIF_8553,-0.4,0.0
V2_IMOTIF_8554,5.45,0.442
V2_IMOTIF_8555,18.87,0.441
V2_IMOTIF_8556,2.59,0.537
V2_IMOTIF_8557,15.91,0.323
V2_IMOTIF_8558,-0.48,0.0
V2_IMOTIF_8559,3.33,0.445
V2_IMOTIF_856,1.61,0.0
V2_IMOTIF_8560,7.03,0.0
V2_IMOTIF_8561,1.93,0.0
V2_IMOTIF_8562,26.2,0.317
V2_IMOTIF_8563,10.97,0.0
V2_IMOTIF_8564,30.12,0.448
V2_IMOTIF_8565,25.11,0.362
V2_IMOTIF_8566,34.2,0.526
V2_IMOTIF_8567,9.2,0.406
V2_IMOTIF_8568,25.39,0.469
V2_IMOTIF_8569,21.34,0.565
V2_IMOTIF_857,-0.16,0.283
V2_IMOTIF_8570,22.46,0.407
V2_IMOTIF_8571,12.8,0.0
V2_IMOTIF_8572,1.44,0.0
V2_IMOTIF_8573,-0.21,0.0
V2_IMOTIF_8574,11.7,0.0
V2_IMOTIF_8575,28.65,0.418
V2_IMOTIF_8576,19.95,0.451
V2_IMOTIF_8577,-0.49,0.438
V2_IMOTIF_8578,13.61,0.318
V2_IMOTIF_8579,25.01,0.0
V2_IMOTIF_858,2.37,0.321
V2_IMOTIF_8580,23.16,0.362
V2_IMOTIF_8581,11.48,0.0
V2_IMOTIF_8582,23.02,0.481
V2_IMOTIF_8583,21.18,0.0
V2_IMOTIF_8584,8.09,0.348
V2_IMOTIF_8585,-0.22,0.45
V2_IMOTIF_8586,23.86,0.376
V2_IMOTIF_8587,-0.06,0.457
V2_IMOTIF_8588,15.42,0.472
V2_IMOTIF_8589,15.0,0.468
V2_IMOTIF_859,7.05,0.329
V2_IMOTIF_8590,19.37,0.0
V2_IMOTIF_8591,17.4,0.0
V2_IMOTIF_8592,17.16,0.344
V2_IMOTIF_8593,20.79,0.328
V2_IMOTIF_8594,13.97,0.0
V2_IMOTIF_8595,21.92,0.355
V2_IMOTIF_8596,33.54,0.376
V2_IMOTIF_8597,26.91,0.0
V2_IMOTIF_8598,13.34,0.46
V2_IMOTIF_8599,15.63,0.0
V2_IMOTIF_86,-0.41,0.0
V2_IMOTIF_860,14.73,0.218
V2_IMOTIF_8600,29.4,0.354
V2_IMOTIF_8601,9.41,0.0
V2_IMOTIF_8602,27.01,0.382
V2_IMOTIF_8603,36.0,0.373
V2_IMOTIF_8604,21.36,0.47
V2_IMOTIF_8605,45.39,0.381
V2_IMOTIF_8606,34.34,0.396
V2_IMOTIF_8607,37.73,0.535
V2_IMOTIF_8608,27.46,0.0
V2_IMOTIF_8609,14.57,0.0
V2_IMOTIF_861,20.19,0.0
V2_IMOTIF_8610,17.76,0.534
V2_IMOTIF_8611,13.3,0.0
V2_IMOTIF_8612,-0.22,0.403
V2_IMOTIF_8613,32.64,0.412
V2_IMOTIF_8614,23.85,0.494
V2_IMOTIF_8615,4.89,0.0
V2_IMOTIF_8616,44.04,0.431
V2_IMOTIF_8617,29.28,0.397
V2_IMOTIF_8618,16.92,0.0
V2_IMOTIF_8619,24.77,0.415
V2_IMOTIF_862,26.6,0.381
V2_IMOTIF_8620,21.24,0.513
V2_IMOTIF_8621,27.32,0.29
V2_IMOTIF_8622,-0.36,0.445
V2_IMOTIF_8623,33.21,0.293
V2_IMOTIF_8624,0.25,0.0
V2_IMOTIF_8625,19.69,0.388
V2_IMOTIF_8626,26.59,0.0
V2_IMOTIF_8627,13.18,0.461
V2_IMOTIF_8628,23.42,0.351
V2_IMOTIF_8629,23.03,0.288
V2_IMOTIF_863,-0.48,0.0
V2_IMOTIF_8630,9.32,0.418
V2_IMOTIF_8631,17.15,0.457
V2_IMOTIF_8632,22.76,0.367
V2_IMOTIF_8633,15.95,0.433
V2_IMOTIF_8634,20.64,0.392
V2_IMOTIF_8635,16.3,0.367
V2_IMOTIF_8636,7.33,0.427
V2_IMOTIF_8637,1.59,0.432
V2_IMOTIF_8638,27.51,0.423
V2_IMOTIF_8639,0.91,0.473
V2_IMOTIF_864,-0.44,0.337
V2_IMOTIF_8640,26.27,0.452
V2_IMOTIF_8641,15.41,0.0
V2_IMOTIF_8642,23.89,0.473
V2_IMOTIF_8643,14.01,0.0
V2_IMOTIF_8644,26.64,0.349
V2_IMOTIF_8645,32.28,0.402
V2_IMOTIF_8646,16.2,0.459
V2_IMOTIF_8647,29.39,0.449
V2_IMOTIF_8648,20.83,0.494
V2_IMOTIF_8649,20.87,0.35
V2_IMOTIF_865,12.7,0.181
V2_IMOTIF_8650,19.67,0.0
V2_IMOTIF_8651,27.62,0.378
V2_IMOTIF_8652,17.27,0.0
V2_IMOTIF_8653,3.26,0.474
V2_IMOTIF_8654,3.36,0.0
V2_IMOTIF_8655,0.16,0.36
V2_IMOTIF_8656,5.96,0.497
V2_IMOTIF_8657,19.92,0.354
V2_IMOTIF_8658,1.97,0.0
V2_IMOTIF_8659,1.94,0.0
V2_IMOTIF_866,-0.44,0.0
V2_IMOTIF_8660,0.43,0.372
V2_IMOTIF_8661,-0.52,0.443
V2_IMOTIF_8662,-0.36,0.0
V2_IMOTIF_8663,3.14,0.0
V2_IMOTIF_8664,6.37,0.0
V2_IMOTIF_8665,1.07,0.474
V2_IMOTIF_8666,26.19,0.384
V2_IMOTIF_8667,33.48,0.0
V2_IMOTIF_8668,4.01,0.0
V2_IMOTIF_8669,16.19,0.0
V2_IMOTIF_867,20.56,0.27
V2_IMOTIF_8670,0.2,0.0
V2_IMOTIF_8671,3.41,0.0
V2_IMOTIF_8672,8.64,0.0
V2_IMOTIF_8673,12.91,0.0
V2_IMOTIF_8674,13.28,0.353
V2_IMOTIF_8675,19.89,0.4
V2_IMOTIF_8676,7.57,0.527
V2_IMOTIF_8677,23.92,0.296
V2_IMOTIF_8678,-0.26,0.0
V2_IMOTIF_8679,13.51,0.0
V2_IMOTIF_868,17.61,0.382
V2_IMOTIF_8680,14.28,0.0
V2_IMOTIF_8681,35.77,0.28
V2_IMOTIF_8682,2.4,0.446
V2_IMOTIF_8683,14.93,0.0
V2_IMOTIF_8684,2.47,0.0
V2_IMOTIF_8685,11.22,0.0
V2_IMOTIF_8686,2.72,0.485
V2_IMOTIF_8687,-0.44,0.0
V2_IMOTIF_8688,17.74,0.0
V2_IMOTIF_8689,14.16,0.28
V2_IMOTIF_869,0.85,0.0
V2_IMOTIF_8690,23.18,0.0
V2_IMOTIF_8691,45.63,0.408
V2_IMOTIF_8692,18.34,0.285
V2_IMOTIF_8693,19.03,0.285
V2_IMOTIF_8694,19.4,0.358
V2_IMOTIF_8695,24.48,0.42
V2_IMOTIF_8696,19.05,0.371
V2_IMOTIF_8697,3.67,0.474
V2_IMOTIF_8698,5.45,0.0
V2_IMOTIF_8699,20.02,0.417
V2_IMOTIF_87,-0.43,0.0
V2_IMOTIF_870,17.24,0.316
V2_IMOTIF_8700,40.17,0.416
V2_IMOTIF_8701,23.97,0.399
V2_IMOTIF_8702,29.48,0.403
V2_IMOTIF_8703,13.93,0.0
V2_IMOTIF_8704,28.54,0.409
V2_IMOTIF_8705,28.93,0.431
V2_IMOTIF_8706,12.0,0.52
V2_IMOTIF_8707,5.28,0.402
V2_IMOTIF_8708,6.28,0.0
V2_IMOTIF_8709,15.21,0.0
V2_IMOTIF_871,1.94,0.0
V2_IMOTIF_8710,17.8,0.4
V2_IMOTIF_8711,0.67,0.0
V2_IMOTIF_8712,1.8,0.357
V2_IMOTIF_8713,22.19,0.247
V2_IMOTIF_8714,25.97,0.564
V2_IMOTIF_8715,17.92,0.0
V2_IMOTIF_8716,20.16,0.0
V2_IMOTIF_8717,6.58,0.0
V2_IMOTIF_8718,13.1,0.534
V2_IMOTIF_8719,18.4,0.497
V2_IMOTIF_872,4.88,0.0
V2_IMOTIF_8720,30.87,0.34
V2_IMOTIF_8721,37.69,0.381
V2_IMOTIF_8722,24.27,0.564
V2_IMOTIF_8723,19.48,0.0
V2_IMOTIF_8724,31.05,0.373
V2_IMOTIF_8725,35.37,0.381
V2_IMOTIF_8726,35.09,0.497
V2_IMOTIF_8727,32.42,0.386
V2_IMOTIF_8728,45.01,0.396
V2_IMOTIF_8729,17.95,0.574
V2_IMOTIF_873,2.53,0.0
V2_IMOTIF_8730,18.39,0.531
V2_IMOTIF_8731,20.86,0.0
V2_IMOTIF_8732,11.05,0.406
V2_IMOTIF_8733,18.68,0.448
V2_IMOTIF_8734,10.86,0.0
V2_IMOTIF_8735,19.02,0.0
V2_IMOTIF_8736,6.37,0.0
V2_IMOTIF_8737,-0.4,0.421
V2_IMOTIF_8738,7.55,0.39
V2_IMOTIF_8739,-0.04,0.0
V2_IMOTIF_874,20.09,0.194
V2_IMOTIF_8740,14.07,0.46
V2_IMOTIF_8741,7.42,0.453
V2_IMOTIF_8742,15.88,0.479
V2_IMOTIF_8743,11.44,0.536
V2_IMOTIF_8744,20.62,0.408
V2_IMOTIF_8745,39.04,0.403
V2_IMOTIF_8746,0.02,0.0
V2_IMOTIF_8747,22.64,0.311
V2_IMOTIF_8748,1.37,0.465
V2_IMOTIF_8749,15.9,0.538
V2_IMOTIF_875,14.25,0.189
V2_IMOTIF_8750,-0.44,0.0
V2_IMOTIF_8751,7.84,0.495
V2_IMOTIF_8752,-0.42,0.433
V2_IMOTIF_8753,3.14,0.0
V2_IMOTIF_8754,7.17,0.0
V2_IMOTIF_8755,6.51,0.0
V2_IMOTIF_8756,25.03,0.411
V2_IMOTIF_8757,22.67,0.367
V2_IMOTIF_8758,-0.38,0.0
V2_IMOTIF_8759,4.46,0.0
V2_IMOTIF_876,1.8,0.0
V2_IMOTIF_8760,45.76,0.416
V2_IMOTIF_8761,-0.46,0.0
V2_IMOTIF_8762,14.44,0.0
V2_IMOTIF_8763,23.06,0.0
V2_IMOTIF_8764,14.93,0.0
V2_IMOTIF_8765,25.28,0.418
V2_IMOTIF_8766,35.05,0.402
V2_IMOTIF_8767,31.64,0.429
V2_IMOTIF_8768,17.08,0.456
V2_IMOTIF_8769,24.68,0.409
V2_IMOTIF_877,16.79,0.259
V2_IMOTIF_8770,13.4,0.0
V2_IMOTIF_8771,27.96,0.347
V2_IMOTIF_8772,17.59,0.0
V2_IMOTIF_8773,-0.45,0.0
V2_IMOTIF_8774,16.05,0.338
V2_IMOTIF_8775,14.97,0.0
V2_IMOTIF_8776,9.95,0.0
V2_IMOTIF_8777,17.42,0.452
V2_IMOTIF_8778,0.81,0.0
V2_IMOTIF_8779,21.31,0.0
V2_IMOTIF_878,14.15,0.286
V2_IMOTIF_8780,13.64,0.327
V2_IMOTIF_8781,3.47,0.0
V2_IMOTIF_8782,3.2,0.422
V2_IMOTIF_8783,25.97,0.0
V2_IMOTIF_8784,23.41,0.518
V2_IMOTIF_8785,2.79,0.448
V2_IMOTIF_8786,2.33,0.431
V2_IMOTIF_8787,1.64,0.0
V2_IMOTIF_8788,34.21,0.388
V2_IMOTIF_8789,45.31,0.287
V2_IMOTIF_879,2.72,0.0
V2_IMOTIF_8790,12.11,0.496
V2_IMOTIF_8791,15.16,0.326
V2_IMOTIF_8792,15.11,0.494
V2_IMOTIF_8793,15.16,0.324
V2_IMOTIF_8794,0.23,0.315
V2_IMOTIF_8795,0.11,0.0
V2_IMOTIF_8796,9.06,0.398
V2_IMOTIF_8797,0.2,0.0
V2_IMOTIF_8798,16.17,0.0
V2_IMOTIF_8799,8.31,0.0
V2_IMOTIF_88,-0.48,0.0
V2_IMOTIF_880,20.48,0.0
V2_IMOTIF_8800,12.37,0.0
V2_IMOTIF_8801,20.77,0.379
V2_IMOTIF_8802,16.98,0.429
V2_IMOTIF_8803,4.1,0.0
V2_IMOTIF_8804,7.92,0.0
V2_IMOTIF_8805,24.95,0.396
V2_IMOTIF_8806,3.92,0.0
V2_IMOTIF_8807,8.17,0.0
V2_IMOTIF_8808,36.61,0.29
V2_IMOTIF_8809,8.17,0.463
V2_IMOTIF_881,16.94,0.427
V2_IMOTIF_8810,18.42,0.303
V2_IMOTIF_8811,8.43,0.474
V2_IMOTIF_8812,26.81,0.385
V2_IMOTIF_8813,17.21,0.403
V2_IMOTIF_8814,27.71,0.303
V2_IMOTIF_8815,7.76,0.433
V2_IMOTIF_8816,10.55,0.494
V2_IMOTIF_8817,13.42,0.42
V2_IMOTIF_8818,24.12,0.347
V2_IMOTIF_8819,17.04,0.464
V2_IMOTIF_882,-0.47,0.39
V2_IMOTIF_8820,16.2,0.338
V2_IMOTIF_8821,17.54,0.489
V2_IMOTIF_8822,18.26,0.46
V2_IMOTIF_8823,4.29,0.407
V2_IMOTIF_8824,25.62,0.532
V2_IMOTIF_8825,22.21,0.444
V2_IMOTIF_8826,7.21,0.436
V2_IMOTIF_8827,18.08,0.354
V2_IMOTIF_8828,21.91,0.0
V2_IMOTIF_8829,22.87,0.353
V2_IMOTIF_883,15.7,0.0
V2_IMOTIF_8830,23.11,0.417
V2_IMOTIF_8831,15.92,0.46
V2_IMOTIF_8832,20.08,0.454
V2_IMOTIF_8833,21.98,0.386
V2_IMOTIF_8834,24.99,0.443
V2_IMOTIF_8835,22.48,0.0
V2_IMOTIF_8836,-0.31,0.526
V2_IMOTIF_8837,31.38,0.313
V2_IMOTIF_8838,20.51,0.446
V2_IMOTIF_8839,15.6,0.0
V2_IMOTIF_884,20.06,0.0
V2_IMOTIF_8840,8.67,0.0
V2_IMOTIF_8841,19.8,0.0
V2_IMOTIF_8842,26.33,0.306
V2_IMOTIF_8843,-0.23,0.0
V2_IMOTIF_8844,6.39,0.405
V2_IMOTIF_8845,-0.42,0.0
V2_IMOTIF_8846,11.62,0.316
V2_IMOTIF_8847,3.53,0.438
V2_IMOTIF_8848,14.92,0.463
V2_IMOTIF_8849,14.99,0.0
V2_IMOTIF_885,21.53,0.0
V2_IMOTIF_8850,4.19,0.0
V2_IMOTIF_8851,7.59,0.317
V2_IMOTIF_8852,1.06,0.477
V2_IMOTIF_8853,20.82,0.358
V2_IMOTIF_8854,13.06,0.421
V2_IMOTIF_8855,25.21,0.31
V2_IMOTIF_8856,1.27,0.0
V2_IMOTIF_8857,9.25,0.476
V2_IMOTIF_8858,-0.19,0.0
V2_IMOTIF_8859,3.81,0.0
V2_IMOTIF_886,1.52,0.0
V2_IMOTIF_8860,8.38,0.366
V2_IMOTIF_8861,0.4,0.0
V2_IMOTIF_8862,-0.48,0.0
V2_IMOTIF_8863,0.03,0.0
V2_IMOTIF_8864,24.46,0.448
V2_IMOTIF_8865,19.37,0.444
V2_IMOTIF_8866,17.23,0.446
V2_IMOTIF_8867,19.73,0.442
V2_IMOTIF_8868,16.15,0.331
V2_IMOTIF_8869,29.55,0.281
V2_IMOTIF_887,25.98,0.285
V2_IMOTIF_8870,35.85,0.522
V2_IMOTIF_8871,20.46,0.0
V2_IMOTIF_8872,20.61,0.476
V2_IMOTIF_8873,15.03,0.0
V2_IMOTIF_8874,8.69,0.482
V2_IMOTIF_8875,5.06,0.44
V2_IMOTIF_8876,8.65,0.0
V2_IMOTIF_8877,14.26,0.0
V2_IMOTIF_8878,14.12,0.269
V2_IMOTIF_8879,6.63,0.0
V2_IMOTIF_888,16.63,0.349
V2_IMOTIF_8880,1.6,0.0
V2_IMOTIF_8881,19.91,0.423
V2_IMOTIF_8882,-0.39,0.0
V2_IMOTIF_8883,-0.37,0.0
V2_IMOTIF_8884,30.77,0.337
V2_IMOTIF_8885,2.56,0.0
V2_IMOTIF_8886,28.26,0.467
V2_IMOTIF_8887,-0.52,0.0
V2_IMOTIF_8888,12.77,0.405
V2_IMOTIF_8889,-0.38,0.348
V2_IMOTIF_889,12.62,0.33
V2_IMOTIF_8890,-0.13,0.353
V2_IMOTIF_8891,20.66,0.455
V2_IMOTIF_8892,20.9,0.323
V2_IMOTIF_8893,-0.26,0.377
V2_IMOTIF_8894,18.09,0.376
V2_IMOTIF_8895,22.63,0.0
V2_IMOTIF_8896,13.81,0.396
V2_IMOTIF_8897,3.61,0.0
V2_IMOTIF_8898,2.92,0.368
V2_IMOTIF_8899,17.42,0.373
V2_IMOTIF_89,-0.42,0.0
V2_IMOTIF_890,21.48,0.289
V2_IMOTIF_8900,11.45,0.431
V2_IMOTIF_8901,20.08,0.0
V2_IMOTIF_8902,17.17,0.0
V2_IMOTIF_8903,21.55,0.0
V2_IMOTIF_8904,7.85,0.424
V2_IMOTIF_8905,26.26,0.425
V2_IMOTIF_8906,17.54,0.38
V2_IMOTIF_8907,37.5,0.354
V2_IMOTIF_8908,1.14,0.451
V2_IMOTIF_8909,12.77,0.0
V2_IMOTIF_891,27.17,0.258
V2_IMOTIF_8910,12.22,0.0
V2_IMOTIF_8911,24.47,0.38
V2_IMOTIF_8912,21.92,0.375
V2_IMOTIF_8913,20.29,0.394
V2_IMOTIF_8914,20.77,0.332
V2_IMOTIF_8915,11.38,0.395
V2_IMOTIF_8916,-0.33,0.0
V2_IMOTIF_8917,15.29,0.478
V2_IMOTIF_8918,23.25,0.441
V2_IMOTIF_8919,13.66,0.404
V2_IMOTIF_892,4.58,0.0
V2_IMOTIF_8920,23.03,0.396
V2_IMOTIF_8921,13.88,0.404
V2_IMOTIF_8922,22.06,0.514
V2_IMOTIF_8923,17.73,0.35
V2_IMOTIF_8924,22.39,0.286
V2_IMOTIF_8925,15.89,0.437
V2_IMOTIF_8926,31.76,0.545
V2_IMOTIF_8927,1.13,0.0
V2_IMOTIF_8928,19.52,0.437
V2_IMOTIF_8929,-0.43,0.0
V2_IMOTIF_893,2.02,0.0
V2_IMOTIF_8930,2.55,0.494
V2_IMOTIF_8931,5.39,0.426
V2_IMOTIF_8932,22.87,0.278
V2_IMOTIF_8933,15.16,0.526
V2_IMOTIF_8934,32.41,0.425
V2_IMOTIF_8935,14.73,0.405
V2_IMOTIF_8936,13.39,0.397
V2_IMOTIF_8937,28.75,0.358
V2_IMOTIF_8938,-0.44,0.0
V2_IMOTIF_8939,15.6,0.0
V2_IMOTIF_894,17.85,0.275
V2_IMOTIF_8940,20.44,0.0
V2_IMOTIF_8941,15.34,0.0
V2_IMOTIF_8942,33.5,0.395
V2_IMOTIF_8943,10.97,0.289
V2_IMOTIF_8944,15.83,0.427
V2_IMOTIF_8945,12.67,0.0
V2_IMOTIF_8946,22.03,0.284
V2_IMOTIF_8947,15.37,0.0
V2_IMOTIF_8948,34.34,0.397
V2_IMOTIF_8949,23.69,0.444
V2_IMOTIF_895,0.76,0.0
V2_IMOTIF_8950,23.96,0.0
V2_IMOTIF_8951,17.44,0.0
V2_IMOTIF_8952,16.19,0.0
V2_IMOTIF_8953,22.13,0.0
V2_IMOTIF_8954,20.06,0.0
V2_IMOTIF_8955,21.8,0.0
V2_IMOTIF_8956,16.34,0.0
V2_IMOTIF_8957,11.81,0.0
V2_IMOTIF_8958,7.94,0.0
V2_IMOTIF_8959,20.95,0.0
V2_IMOTIF_896,21.41,0.336
V2_IMOTIF_8960,19.8,0.0
V2_IMOTIF_8961,12.9,0.0
V2_IMOTIF_8962,28.32,0.399
V2_IMOTIF_8963,8.82,0.368
V2_IMOTIF_8964,28.08,0.0
V2_IMOTIF_8965,8.51,0.336
V2_IMOTIF_8966,0.15,0.0
V2_IMOTIF_8967,8.52,0.42
V2_IMOTIF_8968,22.52,0.0
V2_IMOTIF_8969,16.63,0.275
V2_IMOTIF_897,23.78,0.0
V2_IMOTIF_8970,20.04,0.0
V2_IMOTIF_8971,23.84,0.0
V2_IMOTIF_8972,19.01,0.388
V2_IMOTIF_8973,11.4,0.422
V2_IMOTIF_8974,32.0,0.322
V2_IMOTIF_8975,29.94,0.392
V2_IMOTIF_8976,0.15,0.0
V2_IMOTIF_8977,11.03,0.0
V2_IMOTIF_8978,19.46,0.427
V2_IMOTIF_8979,21.43,0.452
V2_IMOTIF_898,14.55,0.444
V2_IMOTIF_8980,19.67,0.418
V2_IMOTIF_8981,13.77,0.443
V2_IMOTIF_8982,14.63,0.391
V2_IMOTIF_8983,14.75,0.451
V2_IMOTIF_8984,35.59,0.443
V2_IMOTIF_8985,24.91,0.462
V2_IMOTIF_8986,14.5,0.0
V2_IMOTIF_8987,1.97,0.0
V2_IMOTIF_8988,21.99,0.403
V2_IMOTIF_8989,21.01,0.39
V2_IMOTIF_899,40.3,0.289
V2_IMOTIF_8990,0.02,0.0
V2_IMOTIF_8991,36.81,0.374
V2_IMOTIF_8992,6.9,0.536
V2_IMOTIF_8993,21.2,0.0
V2_IMOTIF_8994,18.03,0.413
V2_IMOTIF_8995,0.14,0.0
V2_IMOTIF_8996,23.54,0.387
V2_IMOTIF_8997,17.99,0.484
V2_IMOTIF_8998,36.11,0.462
V2_IMOTIF_8999,28.91,0.412
V2_IMOTIF_9,-0.47,0.0
V2_IMOTIF_90,-0.43,0.0
V2_IMOTIF_900,0.5,0.0
V2_IMOTIF_9000,25.97,0.378
V2_IMOTIF_9001,28.21,0.475
V2_IMOTIF_9002,19.28,0.0
V2_IMOTIF_9003,27.39,0.0
V2_IMOTIF_9004,24.85,0.425
V2_IMOTIF_9005,19.81,0.474
V2_IMOTIF_9006,11.83,0.402
V2_IMOTIF_9007,7.0,0.0
